artist_name,track_name,track_id,artist_href,track_href,genre_name,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms
morgan wallen,hope that’s true,2Ej3iV0nulryy9S3UQvjSx,https://open.spotify.com/artist/4oUHIQIBe0LHzYfvXNW4QM,https://open.spotify.com/track/2Ej3iV0nulryy9S3UQvjSx,Country,0.586,0.838,5,-4.892,1,0.0367,0.163,0.00016,0.0858,0.776,150.114,186465
morgan wallen,spin you around,1yj1ZztSGITJ5Nf4mfH92c,https://open.spotify.com/artist/4oUHIQIBe0LHzYfvXNW4QM,https://open.spotify.com/track/1yj1ZztSGITJ5Nf4mfH92c,Country,0.517,0.877,4,-3.621,1,0.0297,0.00147,0.0,0.208,0.616,150.004,212850
morgan wallen,me + all your reasons,68eDGmSTQgxJde9JTG7b71,https://open.spotify.com/artist/4oUHIQIBe0LHzYfvXNW4QM,https://open.spotify.com/track/68eDGmSTQgxJde9JTG7b71,Country,0.504,0.827,5,-5.48,1,0.0375,0.205,0.0,0.355,0.424,146.14,174741
tyler hubbard,dancin’ in the country,2KtGiBi5CrX2ERPD2PAS34,https://open.spotify.com/artist/3BEV5FcxOtkQJ7lLRKMh3V,https://open.spotify.com/track/2KtGiBi5CrX2ERPD2PAS34,Country,0.657,0.871,7,-4.614,1,0.0675,0.0031,0.0,0.102,0.532,114.974,179640
chris stapleton,broken halos,06gD2ZtK3Dzc1BYqWExQJJ,https://open.spotify.com/artist/4YLtscXsxbVgi031ovDDdh,https://open.spotify.com/track/06gD2ZtK3Dzc1BYqWExQJJ,Country,0.613,0.564,8,-7.085,1,0.0251,0.134,1.65e-06,0.0585,0.538,78.388,180907
morgan wallen,single than she was,12BjylmI6NS7ydikIzbuD0,https://open.spotify.com/artist/4oUHIQIBe0LHzYfvXNW4QM,https://open.spotify.com/track/12BjylmI6NS7ydikIzbuD0,Country,0.664,0.649,6,-5.946,1,0.0252,0.00761,1.01e-05,0.179,0.68,113.087,158226
morgan wallen,keith whitley,1vcJdUJDM2NVXBsGncmLyh,https://open.spotify.com/artist/4oUHIQIBe0LHzYfvXNW4QM,https://open.spotify.com/track/1vcJdUJDM2NVXBsGncmLyh,Country,0.322,0.693,6,-4.366,1,0.0281,0.0884,0.000316,0.0853,0.228,83.233,187519
morgan wallen,in the bible (feat. hardy),2aw1aEAxMe05MZIS5XiK8U,https://open.spotify.com/artist/4oUHIQIBe0LHzYfvXNW4QM,https://open.spotify.com/track/2aw1aEAxMe05MZIS5XiK8U,Country,0.488,0.806,1,-4.451,1,0.0291,0.0119,6.02e-06,0.111,0.509,77.014,195326
cody johnson,'til you can't,4k3lPl8YTKuY8c1HelVnm3,https://open.spotify.com/artist/6zLBxLdl60ekBLpawtT63I,https://open.spotify.com/track/4k3lPl8YTKuY8c1HelVnm3,Country,0.501,0.815,1,-4.865,1,0.0436,0.0513,0.0,0.106,0.46,160.087,224213
zach bryan,the good i'll do,53zCCom4uEoIBaOAEJtjUL,https://open.spotify.com/artist/40ZNYROS4zLfyyBSs2PGe2,https://open.spotify.com/track/53zCCom4uEoIBaOAEJtjUL,Country,0.434,0.215,10,-8.478,1,0.0417,0.82,0.0,0.456,0.187,118.152,211316
hardy,wait in the truck (feat. lainey wilson),7trjNYF5ek7zX4GKSHQZbP,https://open.spotify.com/artist/5QNm7E7RU2m64l6Gliu8Oy,https://open.spotify.com/track/7trjNYF5ek7zX4GKSHQZbP,Country,0.534,0.466,6,-6.98,1,0.0272,0.277,0.0,0.0979,0.23,140.0,277660
randy travis,"forever and ever, amen",1ipcb9qXpSHWhSUvdxJhsx,https://open.spotify.com/artist/1pTuR132U5b4Rizal2Pr7m,https://open.spotify.com/track/1ipcb9qXpSHWhSUvdxJhsx,Country,0.677,0.724,2,-8.992,1,0.0245,0.143,0.000101,0.158,0.697,90.392,212640
morgan wallen,180 (lifestyle),4Q6LSSmQwn94hioXfvzdbU,https://open.spotify.com/artist/4oUHIQIBe0LHzYfvXNW4QM,https://open.spotify.com/track/4Q6LSSmQwn94hioXfvzdbU,Country,0.589,0.901,6,-4.513,1,0.0433,0.123,1.18e-05,0.167,0.746,83.878,189157
kylie morgan,if he wanted to he would,3nei8eHEdiwwSfyoOCHPZI,https://open.spotify.com/artist/3g2yaL04Uapb5fxmwsUZgV,https://open.spotify.com/track/3nei8eHEdiwwSfyoOCHPZI,Country,0.655,0.617,0,-4.716,1,0.026,0.0998,0.0,0.211,0.734,90.015,174173
billy currington,good directions,7GQjJEwqlp6m5HNWVQd6OR,https://open.spotify.com/artist/1By9QBFnjZAoI83BZppHlt,https://open.spotify.com/track/7GQjJEwqlp6m5HNWVQd6OR,Country,0.716,0.72,5,-2.183,1,0.0319,0.307,0.0,0.135,0.464,122.512,215853
luke combs,5 leaf clover,2RbIoEQeXBoJzWt09eitEI,https://open.spotify.com/artist/718COspgdWOnwOFpJHRZHS,https://open.spotify.com/track/2RbIoEQeXBoJzWt09eitEI,Country,0.423,0.58,1,-4.959,1,0.0243,0.0554,2.92e-06,0.168,0.336,82.755,211053
eric church,drink in my hand,1cktZnxiONH0hR6Q3DKy8h,https://open.spotify.com/artist/2IvkS5MXK0vPGnwyJsrEyV,https://open.spotify.com/track/1cktZnxiONH0hR6Q3DKy8h,Country,0.626,0.913,0,-4.452,1,0.0318,0.00635,0.0,0.293,0.946,113.044,191307
morgan wallen,f150-50,77kye8TttXpEbvgoiVjZdo,https://open.spotify.com/artist/4oUHIQIBe0LHzYfvXNW4QM,https://open.spotify.com/track/77kye8TttXpEbvgoiVjZdo,Country,0.541,0.754,7,-5.453,1,0.0276,0.0653,0.0,0.109,0.37,90.904,191635
morgan wallen,good girl gone missin’,5LisHkYlpdkqNYl1HZ5cKd,https://open.spotify.com/artist/4oUHIQIBe0LHzYfvXNW4QM,https://open.spotify.com/track/5LisHkYlpdkqNYl1HZ5cKd,Country,0.558,0.492,7,-7.604,1,0.0273,0.316,3.13e-05,0.0729,0.134,86.031,175031
morgan wallen,outlook,3uKJ1sSJXGLCMItH0YNPkh,https://open.spotify.com/artist/4oUHIQIBe0LHzYfvXNW4QM,https://open.spotify.com/track/3uKJ1sSJXGLCMItH0YNPkh,Country,0.526,0.764,2,-6.038,1,0.0298,0.0342,6.77e-05,0.136,0.243,103.001,193713
morgan wallen,if i know me,03d8S7FBY2kIzhP0E7l4rn,https://open.spotify.com/artist/4oUHIQIBe0LHzYfvXNW4QM,https://open.spotify.com/track/03d8S7FBY2kIzhP0E7l4rn,Country,0.777,0.604,8,-5.813,1,0.12,0.765,6.79e-05,0.11,0.672,99.934,157693
jake owen,barefoot blue jean night,3ts6xK5GzfMAAriT9AIBmP,https://open.spotify.com/artist/1n2pb9Tsfe4SwAjmUac6YT,https://open.spotify.com/track/3ts6xK5GzfMAAriT9AIBmP,Country,0.599,0.807,4,-4.679,1,0.0402,0.202,0.0,0.196,0.812,172.017,167427
morgan wallen,wine into water,0oPRfdP48RM4bd3xBFyiRo,https://open.spotify.com/artist/4oUHIQIBe0LHzYfvXNW4QM,https://open.spotify.com/track/0oPRfdP48RM4bd3xBFyiRo,Country,0.564,0.829,6,-5.842,1,0.0281,0.0466,0.000184,0.118,0.393,122.038,223968
lee brice,rumor,56eGOeSsqdg3FLxdo83TwV,https://open.spotify.com/artist/5Zq7R5qmi58ByYyBQTlNuk,https://open.spotify.com/track/56eGOeSsqdg3FLxdo83TwV,Country,0.655,0.56,9,-6.857,1,0.0486,0.749,0.0,0.115,0.599,140.975,198440
brett young,in case you didn't know,10M2Ex445zw585Ducldzkw,https://open.spotify.com/artist/0fiWOxhsBsQQvFDtxUQWo0,https://open.spotify.com/track/10M2Ex445zw585Ducldzkw,Country,0.607,0.536,10,-7.306,1,0.0305,0.386,0.0,0.102,0.434,147.986,224853
kane brown,heaven,1HXy5I3HTWq8OvxCn0z7G7,https://open.spotify.com/artist/3oSJ7TBVCWMDMiYjXNiCKE,https://open.spotify.com/track/1HXy5I3HTWq8OvxCn0z7G7,Country,0.677,0.556,9,-6.544,1,0.0306,0.263,0.0,0.105,0.521,80.006,179507
shania twain,man! i feel like a woman!,6sxptembJVty4sNtcPMAVz,https://open.spotify.com/artist/5e4Dhzv426EvQe3aDb64jL,https://open.spotify.com/track/6sxptembJVty4sNtcPMAVz,Country,0.657,0.639,10,-7.527,1,0.0412,0.581,0.0,0.278,0.674,124.882,234493
morgan wallen,me to me,3CqT9ajcy6pY7TonEPiV4H,https://open.spotify.com/artist/4oUHIQIBe0LHzYfvXNW4QM,https://open.spotify.com/track/3CqT9ajcy6pY7TonEPiV4H,Country,0.639,0.909,9,-4.176,1,0.048,0.145,0.0,0.144,0.554,114.04,138959
florida georgia line,cruise,0i5el041vd6nxrGEU8QRxy,https://open.spotify.com/artist/3b8QkneNDz4JHKKKlLgYZg,https://open.spotify.com/track/0i5el041vd6nxrGEU8QRxy,Country,0.457,0.948,10,-3.364,1,0.0354,0.0191,0.0,0.0536,0.878,148.0,208960
morgan wallen,last drive down main,3NsqLy0x8l9VyNfOHQTNHs,https://open.spotify.com/artist/4oUHIQIBe0LHzYfvXNW4QM,https://open.spotify.com/track/3NsqLy0x8l9VyNfOHQTNHs,Country,0.45,0.846,6,-4.091,1,0.0447,0.116,3.21e-05,0.263,0.598,160.045,193164
morgan wallen,tennessee fan,7ya4zrCKDslIfrztqglRIP,https://open.spotify.com/artist/4oUHIQIBe0LHzYfvXNW4QM,https://open.spotify.com/track/7ya4zrCKDslIfrztqglRIP,Country,0.481,0.837,6,-4.763,1,0.0305,0.0765,1.02e-06,0.0834,0.56,76.033,198255
jordan davis,what my world spins around,6vjZxvzdAeHp7jv3R398Xm,https://open.spotify.com/artist/77kULmXAQ6vWer7IIHdGzI,https://open.spotify.com/track/6vjZxvzdAeHp7jv3R398Xm,Country,0.686,0.733,2,-6.483,1,0.0401,0.111,0.0,0.153,0.7,124.882,186800
kelsea ballerini,blindsided,65gLItuJFVkdt3k4ibQMAz,https://open.spotify.com/artist/3RqBeV12Tt7A8xH3zBDDUF,https://open.spotify.com/track/65gLItuJFVkdt3k4ibQMAz,Country,0.667,0.581,0,-5.89,1,0.0375,0.227,0.0,0.112,0.407,122.016,170907
pecos & the rooftops,this damn song,784cuiNXGutuO6wJgqOFWd,https://open.spotify.com/artist/5KbiLoVLLIHM5vZ0RM9WMU,https://open.spotify.com/track/784cuiNXGutuO6wJgqOFWd,Country,0.646,0.472,0,-6.743,1,0.0323,0.193,0.0,0.269,0.166,120.187,280000
lainey wilson,heart like a truck,5ZCjp56T8J6d7amJyFSzrI,https://open.spotify.com/artist/6tPHARSq45lQ8BSALCfkFC,https://open.spotify.com/track/5ZCjp56T8J6d7amJyFSzrI,Country,0.587,0.632,9,-5.416,1,0.0311,0.148,1.01e-05,0.158,0.392,139.974,199040
tyler childers,shake the frost (live),19MkwMrRjO7773zpuGss1o,https://open.spotify.com/artist/13ZEDW6vyBF12HYcZRr4EV,https://open.spotify.com/track/19MkwMrRjO7773zpuGss1o,Country,0.447,0.341,2,-9.769,1,0.0457,0.806,2.05e-06,0.686,0.371,138.969,175120
chris stapleton,starting over,3K07bGe8iljQ3mOKArHLDo,https://open.spotify.com/artist/4YLtscXsxbVgi031ovDDdh,https://open.spotify.com/track/3K07bGe8iljQ3mOKArHLDo,Country,0.638,0.538,10,-8.445,1,0.0315,0.452,0.000415,0.0695,0.318,89.124,240413
luke bryan,that's my kind of night,5HGibWoxnkYSkl6mHmAlOE,https://open.spotify.com/artist/0BvkDsjIUla7X0k6CSWh1I,https://open.spotify.com/track/5HGibWoxnkYSkl6mHmAlOE,Country,0.661,0.751,7,-2.909,1,0.0481,0.0571,0.0,0.105,0.875,109.995,190187
luke combs,where the wild things are,0eBFgRxyVSeuT4iyrbukdn,https://open.spotify.com/artist/718COspgdWOnwOFpJHRZHS,https://open.spotify.com/track/0eBFgRxyVSeuT4iyrbukdn,Country,0.708,0.731,3,-4.872,1,0.0345,0.0189,4.47e-06,0.129,0.379,116.975,239533
maddie & tae,every night every morning,4qbibbQ1yK0rPl0JUJS0bz,https://open.spotify.com/artist/34bhyY8jfKez7uKakMfy4y,https://open.spotify.com/track/4qbibbQ1yK0rPl0JUJS0bz,Country,0.618,0.75,7,-4.608,1,0.0287,0.00799,0.0,0.141,0.619,123.885,196890
zach bryan,condemned,6WuVLG5DRHKKuJ6deCw28p,https://open.spotify.com/artist/40ZNYROS4zLfyyBSs2PGe2,https://open.spotify.com/track/6WuVLG5DRHKKuJ6deCw28p,Country,0.616,0.15,5,-13.517,1,0.119,0.831,0.0,0.203,0.345,126.462,174673
justin moore,"you, me, and whiskey",2BLlpdGCv0IErmH3OBGHYJ,https://open.spotify.com/artist/30e8DmahrEamvLbFRPdWmk,https://open.spotify.com/track/2BLlpdGCv0IErmH3OBGHYJ,Country,0.555,0.88,0,-4.351,0,0.0535,0.0803,0.0,0.174,0.422,144.076,187941
kane brown,what ifs (feat. lauren alaina),7zVCrzzEJU7u24sbJPXA5W,https://open.spotify.com/artist/3oSJ7TBVCWMDMiYjXNiCKE,https://open.spotify.com/track/7zVCrzzEJU7u24sbJPXA5W,Country,0.612,0.799,10,-4.603,1,0.0275,0.00898,0.0,0.172,0.687,125.976,188253
travis tritt,it's a great day to be alive,3oW6SWwGqiZSPTiAp7ZQoH,https://open.spotify.com/artist/2M4Yt7oKGoYd0wqU44k4i2,https://open.spotify.com/track/3oW6SWwGqiZSPTiAp7ZQoH,Country,0.595,0.653,7,-4.935,1,0.0265,0.246,0.0,0.264,0.542,128.93,241533
tyler childers,follow you to virgie (ourvinyl sessions),4Oz6xl8qhJTdjYZeT98V4m,https://open.spotify.com/artist/13ZEDW6vyBF12HYcZRr4EV,https://open.spotify.com/track/4Oz6xl8qhJTdjYZeT98V4m,Country,0.566,0.325,10,-8.819,1,0.0439,0.732,0.0,0.317,0.511,78.822,202000
zac brown band,toes,4S518ci8UY4op0Xyp6Hx6o,https://open.spotify.com/artist/6yJCxee7QumYr820xdIsjo,https://open.spotify.com/track/4S518ci8UY4op0Xyp6Hx6o,Country,0.801,0.759,11,-5.398,1,0.0378,0.657,0.0,0.0897,0.821,129.971,262773
morgan evans,over for you,3RF00zOzrrWKKoU7aIBaTS,https://open.spotify.com/artist/6fzQ81ouajOEFqCIB9VwrS,https://open.spotify.com/track/3RF00zOzrrWKKoU7aIBaTS,Country,0.629,0.36,4,-8.969,1,0.025,0.423,0.000104,0.111,0.426,91.067,185681
tyler childers,nose on the grindstone (ourvinyl sessions),4a2uqVlpRChHj32EjJLu7G,https://open.spotify.com/artist/13ZEDW6vyBF12HYcZRr4EV,https://open.spotify.com/track/4a2uqVlpRChHj32EjJLu7G,Country,0.488,0.284,10,-11.039,1,0.0551,0.735,0.0,0.319,0.398,149.952,204000
kenny chesney,american kids,1dgWTMoHwTUnQhOQ8SR5fV,https://open.spotify.com/artist/3grHWM9bx2E9vwJCdlRv9O,https://open.spotify.com/track/1dgWTMoHwTUnQhOQ8SR5fV,Country,0.782,0.589,0,-7.37,1,0.0803,0.0476,5.84e-06,0.0366,0.849,85.022,182960
florida georgia line,this is how we roll,2TR7A4ulH9R1PNwMyd8o8U,https://open.spotify.com/artist/3b8QkneNDz4JHKKKlLgYZg,https://open.spotify.com/track/2TR7A4ulH9R1PNwMyd8o8U,Country,0.555,0.931,8,-2.969,1,0.0367,0.016,0.0,0.405,0.723,132.085,220907
sam barber,straight and narrow,40vKwNlXXKUmQMGceAoEpy,https://open.spotify.com/artist/08GfvCW09pv2QP4y9sle2a,https://open.spotify.com/track/40vKwNlXXKUmQMGceAoEpy,Country,0.427,0.278,10,-8.83,1,0.0331,0.47,2.22e-05,0.135,0.374,85.633,199875
dolly parton,9 to 5,4w3tQBXhn5345eUXDGBWZG,https://open.spotify.com/artist/32vWCbZh0xZ4o9gkz4PsEU,https://open.spotify.com/track/4w3tQBXhn5345eUXDGBWZG,Country,0.554,0.783,6,-5.852,1,0.0457,0.416,1.54e-06,0.631,0.813,105.39,162467
zach bryan,from austin,6k07Z7rd9og1FvRJD2n9E8,https://open.spotify.com/artist/40ZNYROS4zLfyyBSs2PGe2,https://open.spotify.com/track/6k07Z7rd9og1FvRJD2n9E8,Country,0.5,0.485,0,-7.94,1,0.0422,0.633,1.26e-06,0.107,0.379,109.755,207453
luke combs,better together,6gdLyYNuhWBzqwlOFSsXC7,https://open.spotify.com/artist/718COspgdWOnwOFpJHRZHS,https://open.spotify.com/track/6gdLyYNuhWBzqwlOFSsXC7,Country,0.552,0.225,0,-11.501,1,0.0477,0.827,0.0,0.111,0.67,138.002,219573
jason aldean,she's country,0PspNrE4MSjr1JeB4OW0jn,https://open.spotify.com/artist/3FfvYsEGaIb52QPXhg4DcH,https://open.spotify.com/track/0PspNrE4MSjr1JeB4OW0jn,Country,0.553,0.872,1,-2.832,0,0.0782,0.198,0.0,0.0659,0.638,172.138,220573
jake owen,up there down here,1116cRlf1zVJXVI2fUUwFD,https://open.spotify.com/artist/1n2pb9Tsfe4SwAjmUac6YT,https://open.spotify.com/track/1116cRlf1zVJXVI2fUUwFD,Country,0.517,0.901,4,-3.51,1,0.039,0.234,0.0,0.317,0.567,150.033,200400
luke combs,one number away,4gB7HrYHbJVJ5RFOjxmoq4,https://open.spotify.com/artist/718COspgdWOnwOFpJHRZHS,https://open.spotify.com/track/4gB7HrYHbJVJ5RFOjxmoq4,Country,0.544,0.781,6,-6.16,0,0.0311,0.00585,0.0,0.191,0.527,144.075,221800
lainey wilson,things a man oughta know,5QS8PNEWbqTEZyQ6e9ZbJf,https://open.spotify.com/artist/6tPHARSq45lQ8BSALCfkFC,https://open.spotify.com/track/5QS8PNEWbqTEZyQ6e9ZbJf,Country,0.659,0.683,3,-5.623,1,0.0312,0.513,4.93e-06,0.133,0.397,139.931,203373
chris young,looking for you,67IfTiMwPNN0wQE7Scfzu9,https://open.spotify.com/artist/4BYxqVkZyFjtik7crYLg5Q,https://open.spotify.com/track/67IfTiMwPNN0wQE7Scfzu9,Country,0.53,0.874,7,-3.594,1,0.043,0.0485,0.0,0.153,0.537,81.034,179973
george strait,check yes or no,6iy4PoAuZBMvtrlDX4VxC7,https://open.spotify.com/artist/5vngPClqofybhPERIqQMYd,https://open.spotify.com/track/6iy4PoAuZBMvtrlDX4VxC7,Country,0.708,0.524,5,-12.644,1,0.0352,0.0551,3.21e-06,0.0371,0.69,111.482,200667
hardy,give heaven some hell,2bVeUlOC5JjTpkQXuUUoYm,https://open.spotify.com/artist/5QNm7E7RU2m64l6Gliu8Oy,https://open.spotify.com/track/2bVeUlOC5JjTpkQXuUUoYm,Country,0.639,0.843,11,-4.975,1,0.0362,0.0525,0.0,0.0854,0.528,126.047,217802
morgan wallen,money on me,09UUDUFaudMcUkocm2iqR8,https://open.spotify.com/artist/4oUHIQIBe0LHzYfvXNW4QM,https://open.spotify.com/track/09UUDUFaudMcUkocm2iqR8,Country,0.485,0.78,2,-5.963,1,0.0292,0.00813,0.00321,0.0845,0.323,75.063,175159
tim mcgraw,something like that,6leiB1fEsTnVCuPiielde5,https://open.spotify.com/artist/6roFdX1y5BYSbp60OTJWMd,https://open.spotify.com/track/6leiB1fEsTnVCuPiielde5,Country,0.507,0.85,5,-5.679,1,0.0472,0.378,0.0,0.0567,0.847,171.8,183733
zach bryan,heavy eyes,2gJj6WtAxXjApMs3PXsCeX,https://open.spotify.com/artist/40ZNYROS4zLfyyBSs2PGe2,https://open.spotify.com/track/2gJj6WtAxXjApMs3PXsCeX,Country,0.471,0.912,5,-3.032,1,0.0724,0.032,0.0,0.343,0.613,139.667,190780
tyler hubbard,5 foot 9,6AqwH2Y9FJwhUE2dCSkw1u,https://open.spotify.com/artist/3BEV5FcxOtkQJ7lLRKMh3V,https://open.spotify.com/track/6AqwH2Y9FJwhUE2dCSkw1u,Country,0.602,0.796,5,-5.609,1,0.0465,0.146,0.0,0.125,0.53,106.005,189780
carly pearce,what he didn't do,5OLaVCAM2pqg7X9mAM2W8M,https://open.spotify.com/artist/4sIl4BTo9l9KqEi0Y3RE72,https://open.spotify.com/track/5OLaVCAM2pqg7X9mAM2W8M,Country,0.628,0.632,9,-5.932,1,0.0325,0.257,0.0,0.288,0.559,137.854,191227
brooks & dunn,neon moon,3EUl8M6SzxZl03NPkB8mUd,https://open.spotify.com/artist/0XKOBt59crntr7HQXXO8Yz,https://open.spotify.com/track/3EUl8M6SzxZl03NPkB8mUd,Country,0.698,0.632,9,-6.508,1,0.0247,0.554,0.0,0.118,0.458,102.408,263760
morgan wallen,somebody’s problem,42lqBjPYlmL1EXpMDXvhSN,https://open.spotify.com/artist/4oUHIQIBe0LHzYfvXNW4QM,https://open.spotify.com/track/42lqBjPYlmL1EXpMDXvhSN,Country,0.658,0.538,5,-7.676,1,0.0289,0.657,0.0,0.123,0.62,136.967,161773
morgan wallen,days that end in why,4FhxN8PTyjkBVfwlCnr9Om,https://open.spotify.com/artist/4oUHIQIBe0LHzYfvXNW4QM,https://open.spotify.com/track/4FhxN8PTyjkBVfwlCnr9Om,Country,0.476,0.626,6,-5.643,1,0.0263,0.232,4.04e-05,0.165,0.461,80.03,162475
keith urban,brown eyes baby,5JLf54f83nJrxD4IhFaLl7,https://open.spotify.com/artist/0u2FHSq3ln94y5Q57xazwf,https://open.spotify.com/track/5JLf54f83nJrxD4IhFaLl7,Country,0.521,0.833,8,-6.992,1,0.0313,0.0906,3.13e-06,0.0647,0.581,141.944,224985
kameron marlowe,over now,2JxBHISFV4ISAE8VMngqWS,https://open.spotify.com/artist/31n3CN1jSC5ALUJ9dwT8UI,https://open.spotify.com/track/2JxBHISFV4ISAE8VMngqWS,Country,0.561,0.764,1,-4.313,1,0.0432,0.0813,0.0,0.108,0.356,117.058,221733
wyatt flores,please don't go,6DHPLbudo5JXNdUlG7zDcC,https://open.spotify.com/artist/46lEQmDJLJeyltECJYJv1Y,https://open.spotify.com/track/6DHPLbudo5JXNdUlG7zDcC,Country,0.683,0.554,6,-7.487,0,0.05,0.379,0.00011,0.0845,0.452,85.455,181499
dustin lynch,thinking 'bout you (feat. lauren alaina),6NebrV4ZigAoXIRbe11hxh,https://open.spotify.com/artist/1dID9zgn0OV0Y8ud7Mh2tS,https://open.spotify.com/track/6NebrV4ZigAoXIRbe11hxh,Country,0.394,0.747,8,-4.446,1,0.0627,0.13,0.0,0.0747,0.776,203.918,170560
lady a,need you now,11EX5yhxr9Ihl3IN1asrfK,https://open.spotify.com/artist/32WkQRZEVKSzVAAYqukAEA,https://open.spotify.com/track/11EX5yhxr9Ihl3IN1asrfK,Country,0.587,0.622,4,-5.535,1,0.0303,0.0927,0.000636,0.2,0.231,107.943,277573
sam hunt,body like a back road,7FpBQ067pHB67deawpbbcY,https://open.spotify.com/artist/2kucQ9jQwuD8jWdtR9Ef38,https://open.spotify.com/track/7FpBQ067pHB67deawpbbcY,Country,0.736,0.458,5,-7.437,1,0.0316,0.441,0.0,0.148,0.65,98.977,162547
morgan wallen,had it,5sUjBX08aJ1XdMw7p2SXgq,https://open.spotify.com/artist/4oUHIQIBe0LHzYfvXNW4QM,https://open.spotify.com/track/5sUjBX08aJ1XdMw7p2SXgq,Country,0.397,0.756,7,-6.14,1,0.0307,0.416,0.000113,0.0859,0.397,79.961,199108
miranda lambert,i'll be lovin' you,1io22Thmgw4SvhVBNawJD5,https://open.spotify.com/artist/66lH4jAE7pqPlOlzUKbwA0,https://open.spotify.com/track/1io22Thmgw4SvhVBNawJD5,Country,0.6,0.748,11,-5.565,1,0.0366,0.121,0.0552,0.0874,0.825,135.057,189173
morgan wallen,865,0sKEilrw1GrBlG6qsTCrP4,https://open.spotify.com/artist/4oUHIQIBe0LHzYfvXNW4QM,https://open.spotify.com/track/0sKEilrw1GrBlG6qsTCrP4,Country,0.532,0.584,8,-5.254,1,0.0248,0.723,0.0,0.101,0.367,88.003,190680
zach bryan,let you down,1HMFdKHDiHY0qmqdVH710d,https://open.spotify.com/artist/40ZNYROS4zLfyyBSs2PGe2,https://open.spotify.com/track/1HMFdKHDiHY0qmqdVH710d,Country,0.515,0.457,2,-4.786,1,0.0277,0.39,0.0,0.255,0.625,83.627,209089
luke bryan,i don't want this night to end,7c1KTn1z8Gw8ouYdcF4qaG,https://open.spotify.com/artist/0BvkDsjIUla7X0k6CSWh1I,https://open.spotify.com/track/7c1KTn1z8Gw8ouYdcF4qaG,Country,0.616,0.728,9,-4.02,0,0.0278,0.0275,0.0,0.228,0.375,111.934,219973
sam hunt,house party,1TwLKNsCnhi1HxbIi4bAW0,https://open.spotify.com/artist/2kucQ9jQwuD8jWdtR9Ef38,https://open.spotify.com/track/1TwLKNsCnhi1HxbIi4bAW0,Country,0.747,0.861,8,-5.251,1,0.0514,0.113,0.0,0.026,0.859,103.966,190240
bailey zimmerman,where it ends,7lNezbnIXBbgNmFOa9dt1c,https://open.spotify.com/artist/3win9vGIxFfBRag9S63wwf,https://open.spotify.com/track/7lNezbnIXBbgNmFOa9dt1c,Country,0.431,0.837,9,-5.067,1,0.0432,0.259,0.0,0.0879,0.648,170.041,179294
sam hunt,water under the bridge,4viFAHmivkYQKkwLvwKOgg,https://open.spotify.com/artist/2kucQ9jQwuD8jWdtR9Ef38,https://open.spotify.com/track/4viFAHmivkYQKkwLvwKOgg,Country,0.635,0.866,5,-2.695,1,0.0473,0.0697,0.0,0.0955,0.853,133.889,169760
dan + shay,tequila,42fw0rxRO2xbesF6mJfd4Y,https://open.spotify.com/artist/7z5WFjZAIYejWy0NI5lv4T,https://open.spotify.com/track/42fw0rxRO2xbesF6mJfd4Y,Country,0.489,0.581,11,-5.731,1,0.0281,0.0312,0.0,0.132,0.494,86.016,196747
thomas rhett,angels (don’t always have wings),5vZoQQ1hH5L2s4Y8G86ksg,https://open.spotify.com/artist/6x2LnllRG5uGarZMsD4iO8,https://open.spotify.com/track/5vZoQQ1hH5L2s4Y8G86ksg,Country,0.527,0.598,1,-4.257,1,0.0283,0.063,0.000153,0.0913,0.23,66.041,200427
russell dickerson,god gave me a girl,7kkLBfxW41iVO0cdLU9e9S,https://open.spotify.com/artist/1E2AEtxaFaJtH0lO7kgNKw,https://open.spotify.com/track/7kkLBfxW41iVO0cdLU9e9S,Country,0.518,0.845,7,-5.051,1,0.0647,0.249,0.0,0.0764,0.37,142.133,187227
david lee murphy,dust on the bottle,0Xg68XXMRWzKQvD5S6BFvI,https://open.spotify.com/artist/78OAtwN3XpjMcjibnF2Kw5,https://open.spotify.com/track/0Xg68XXMRWzKQvD5S6BFvI,Country,0.736,0.614,11,-11.124,1,0.0389,0.0237,5.84e-06,0.292,0.858,99.942,224667
chris stapleton,millionaire,68JS5SFTnW5Yv9Vzw81Jf0,https://open.spotify.com/artist/4YLtscXsxbVgi031ovDDdh,https://open.spotify.com/track/68JS5SFTnW5Yv9Vzw81Jf0,Country,0.616,0.474,10,-9.608,1,0.0266,0.192,0.00762,0.0989,0.493,142.689,210133
dierks bentley,gold,4iy69rTUn8cAY8Q8q9vfOw,https://open.spotify.com/artist/7x8nK0m0cP2ksQf0mjWdPS,https://open.spotify.com/track/4iy69rTUn8cAY8Q8q9vfOw,Country,0.674,0.873,1,-4.256,1,0.0285,0.0482,0.0,0.18,0.946,115.01,167760
eli young band,crazy girl,1nVLAEzhBXMJLR5zAl90Nl,https://open.spotify.com/artist/6eKWqnckwdIlSnjaYgIyxv,https://open.spotify.com/track/1nVLAEzhBXMJLR5zAl90Nl,Country,0.366,0.651,4,-3.842,1,0.031,0.000415,0.00526,0.271,0.257,151.343,200707
